"","species_id","hindfoot_half"
"28409","DO",17.5
"28410","DO",18.5
"28411","DO",18
"28412","DO",18.5
"28413","DO",18
"28414","DO",17.5
"28415","DO",17.5
"28416","DO",17.5
"28417","DO",18.5
"28418","DO",17
"28419","DO",18.5
"28420","DO",18
"28421","DO",17
"28422","DO",18.5
"28423","DO",17
"28424","DO",18
"28425","DO",18
"28426","DO",18
"28427","DO",18
"28428","DO",18
"28429","DO",17.5
"28430","DO",17.5
"28431","DO",17
"28432","DO",19
"28433","DO",18.5
"28434","DO",18
"28435","DO",18
"28436","DO",18
"28437","DO",17.5
"28438","DO",17.5
"28439","DO",17.5
"28440","DO",17
"28441","DO",18.5
"28442","DO",17
"28443","DO",17.5
"28444","DO",17.5
"28445","DO",16.5
"28446","DO",18.5
"28447","DO",18
"28448","DO",18
"28449","DO",18
"28450","DO",18
"28451","DO",18
"28452","DO",17
"28453","DO",16.5
"28454","DO",18
"28455","DO",17.5
"28456","DO",17
"28457","DO",18.5
"28458","DO",17.5
"28459","DO",17.5
"28460","DO",18.5
"28461","DO",17.5
"28462","DO",18
"28463","DO",18.5
"28464","DO",18
"28465","DO",17
"28466","DO",18.5
"28467","DO",18.5
"28468","DO",18.5
"28469","DO",18.5
"28470","DO",18.5
"28471","DO",18
"28472","DO",16.5
"28473","DO",19
"28474","DO",17.5
"28475","DO",18
"28476","DO",18
"28477","DO",18
"28478","DO",18
"28479","DO",18.5
"28480","DO",17
"28481","DO",18
"28482","DO",18
"28483","DO",18
"28484","DO",18
"28485","DO",18
"28486","DO",18
"28487","DO",18
"28488","DO",18.5
"28489","DO",17.5
"28490","DO",18.5
"28491","DO",17.5
"28492","DO",18
"28493","DO",18
"28494","DO",18.5
"28495","DO",18
"28496","DO",18
"28497","DO",17.5
"28498","DO",18
"28499","DO",17.5
"28500","DO",17
"28501","DO",18
"28502","DO",18.5
"28503","DO",18.5
"28504","DO",17
"28505","DO",18.5
"28506","DO",19
"28507","DO",19.5
"28508","DO",19
"28509","DO",19
"28510","DO",18.5
"28511","DO",17.5
"28512","DO",19
"28513","DO",18.5
"28514","DO",19.5
"28515","DO",18.5
"28516","DO",19
"28517","DO",19
"28518","DO",19
"28519","DO",18
"28520","DO",17
"28521","DO",17
"28522","DO",17
"28523","DO",18
"28524","DO",17.5
"28525","DO",18
"28526","DO",18
"28527","DO",18.5
"28528","DO",17
"28529","DO",18.5
"28530","DO",18
"28531","DO",18.5
"28532","DO",17.5
"28533","DO",18
"28534","DO",17.5
"28535","DO",17
"28536","DO",19
"28537","DO",17.5
"28538","DO",17.5
"28539","DO",17.5
"28540","DO",17.5
"28541","DO",18
"28542","DO",18.5
"28543","DO",18.5
"28544","DO",18
"28545","DO",17.5
"28546","DO",17.5
"28547","DO",18
"28548","DO",18.5
"28549","DO",18
"28550","DO",19
"28551","DO",16.5
"28552","DO",18
"28553","DO",17.5
"28554","DO",18.5
"28555","DO",18.5
"28556","DO",19
"28557","DO",17.5
"28558","DO",18
"28559","DO",17.5
"28560","DO",17.5
"28561","DO",18.5
"28562","DO",18.5
"28563","OL",10.5
"28564","OL",10.5
"28565","OL",10.5
"28566","OL",10.5
"28567","OL",9.5
"28568","OL",10
"28569","OL",10.5
"28570","OL",10.5
"28571","OL",10.5
"28572","OL",10.5
"28573","OL",9.5
"28574","OL",10
"28575","OL",10
"28576","OL",10
"28577","OL",10.5
"28578","OL",9.5
"28579","OL",10.5
"28580","OL",11
"28581","OL",10
"28582","OL",11
"28583","OL",11
"28584","OL",10.5
"28585","OL",10
"28586","OL",10
"28587","OL",10.5
"28588","OL",9.5
"28589","OL",10.5
"28590","OL",11
"28591","OL",10
"28592","OL",11
"28593","OL",11.5
"28594","OL",10.5
"28595","OL",9.5
"28596","OL",10
"28597","OL",8.5
"28598","OL",9.5
"28599","OL",9
"28600","OL",9.5
"28601","OL",10.5
"28602","OL",10.5
"28603","OL",9.5
"28604","OL",10.5
"28605","OL",11
"28606","OL",10.5
"28607","OL",9.5
"28608","OL",10.5
"28609","OL",10.5
"28610","OL",10
"28611","OL",15
"28612","OL",10
"28613","OL",10
"28614","OL",9.5
"28615","OL",9.5
"28616","OL",10.5
"28617","OL",10
"28618","OL",11.5
"28619","OL",11
"28620","OL",11
"28621","OL",10.5
"28622","OL",10.5
"28623","OL",11
"28624","OL",11
"28625","OL",10.5
"28626","OL",10.5
"28627","RM",8.5
"28628","RM",8
"28629","RM",8
"28630","RM",8.5
"28631","RM",8.5
"28632","RM",8
"28633","RM",8
"28634","RM",8
"28635","RM",8.5
"28636","RM",8.5
"28637","RM",9.5
"28638","RM",8.5
"28639","RM",8
"28640","RM",8
"28641","RM",8
"28642","RM",8.5
"28643","RM",8.5
"28644","RM",8
"28645","RM",8.5
"28646","RM",6.5
"28647","RM",8
"28648","RM",8.5
"28649","RM",9
"28650","RM",8
"28651","RM",8
"28652","RM",7.5
"28653","PM",10.5
"28654","PM",10.5
"28655","PM",10.5
"28656","PM",10
"28657","PM",10
"28658","PM",10.5
"28659","PM",10.5
"28660","PM",10.5
"28661","PM",10.5
"28662","PM",10.5
"28663","PM",10.5
"28664","SF",12
"28665","RX",10
"28666","PB",13
"28667","PB",13
"28668","PB",12.5
"28669","PB",12.5
"28670","PB",12.5
"28671","PB",12
"28672","PB",13
"28673","PB",12.5
"28674","PB",13
"28675","PB",13
"28676","PB",13
"28677","PB",12.5
"28678","PB",12.5
"28679","PB",12.5
"28680","PB",13.5
"28681","PB",13.5
"28682","PB",12
"28683","PB",13
"28684","PB",12.5
"28685","PB",13
"28686","PB",12.5
"28687","PL",10.5
"28688","PL",10.5
"28689","NL",16
"28690","NL",17
"28691","NL",15.5
"28692","NL",16
"28693","NL",16
"28694","NL",16
"28695","NL",16
"28696","NL",16.5
"28697","NL",16.5
"28698","NL",17
"28699","NL",16
"28700","NL",16
"28701","NL",16.5
"28702","NL",16.5
"28703","NL",15
"28704","DM",18
"28705","DM",18
"28706","DM",17
"28707","DM",17.5
"28708","DM",17.5
"28709","DM",18.5
"28710","DM",18.5
"28711","DM",18
"28712","DM",17
"28713","DM",18
"28714","DM",18
"28715","DM",18
"28716","DM",18
"28717","DM",18
"28718","DM",17
"28719","DM",18.5
"28720","DM",17.5
"28721","DM",18
"28722","DM",17
"28723","DM",18
"28724","DM",18.5
"28725","DM",17.5
"28726","DM",19
"28727","DM",19
"28728","DM",18
"28729","DM",17.5
"28730","DM",17.5
"28731","DM",17
"28732","DM",18
"28733","DM",18
"28734","DM",17
"28735","DM",18
"28736","DM",18
"28737","DM",18
"28738","DM",17.5
"28739","DM",18.5
"28740","DM",18
"28741","DM",18
"28742","DM",17
"28743","DM",17.5
"28744","DM",18
"28745","PF",7.5
"28746","PF",8
"28747","PF",7.5
"28748","PF",8
"28749","PF",7.5
"28750","PF",7.5
"28751","PF",7.5
"28752","PF",7.5
"28753","PF",10.5
"28754","PF",7.5
"28755","PF",8
"28756","PF",8
"28757","PF",7.5
"28758","PF",7
"28759","PF",8
"28760","PF",7.5
"28761","PF",8
"28762","PF",8.5
"28763","PF",8
"28764","PF",7
"28765","PF",7
"28766","PF",8
"28767","PF",8
"28768","PF",8
"28769","PF",8
"28770","PF",7.5
"28771","PF",8
"28772","PF",7.5
"28773","PF",8
"28774","PF",7.5
"28775","PF",8
"28776","PF",8
"28777","PF",8.5
"28778","PF",7.5
"28779","PF",7.5
"28780","PF",7.5
"28781","PF",8
"28782","PF",7.5
"28783","PF",8
"28784","PF",8.5
"28785","PF",8
"28786","PF",8
"28787","PF",8
"28788","PF",8
"28789","PF",8
"28790","PF",8.5
"28791","PF",8
"28792","PF",8.5
"28793","PF",8
"28794","PF",8
"28795","PF",8
"28796","PF",8
"28797","PF",8
"28798","PF",8
"28799","PF",7.5
"28800","PF",7.5
"28801","PF",8
"28802","PF",7.5
"28803","PF",7.5
"28804","PF",7
"28805","PF",8
"28806","PF",8
"28807","PF",7.5
"28808","PF",8
"28809","PF",8
"28810","PF",8
"28811","PF",8
"28812","PF",7
"28813","PF",8.5
"28814","PF",8
"28815","PF",3.5
"28816","PF",8.5
"28817","PF",6.5
"28818","PF",8.5
"28819","PF",9
"28820","PF",7.5
"28821","PF",8.5
"28822","PF",8.5
"28823","PF",8.5
"28824","PF",8
"28825","PF",7.5
"28826","PF",8.5
"28827","PF",7.5
"28828","PF",8.5
"28829","PF",7.5
"28830","PF",8
"28831","PF",8
"28832","PF",8
"28833","PF",8
"28834","PF",8
"28835","PF",7.5
"28836","PF",7.5
"28837","PF",8
"28838","PF",7
"28839","PF",8
"28840","PF",8
"28841","PF",8
"28842","PF",8
"28843","PF",7.5
"28844","PF",8
"28845","PF",8
"28846","PF",7.5
"28847","PF",7.5
"28848","PF",7.5
"28849","PF",8
"28850","PF",7
"28851","PF",8
"28852","PF",7.5
"28853","PF",8
"28854","PF",8
"28855","PF",8.5
"28856","PF",8
"28857","PF",8
"28858","PF",8
"28859","PF",8
"28860","PF",8
"28861","PF",7.5
"28862","PF",8
"28863","PF",8
"28864","PF",8
"28865","PF",8
"28866","PF",8.5
"28867","PF",8
"28868","PF",7.5
"28869","PF",8
"28870","PF",8.5
"28871","PF",8
"28872","PF",8
"28873","PF",8
"28874","PF",7.5
"28875","PF",7.5
"28876","PF",8
"28877","PF",7.5
"28878","PF",7.5
"28879","PF",8
"28880","PF",7.5
"28881","PF",8
"28882","PF",7.5
"28883","PF",8
"28884","PF",8
"28885","PF",7.5
"28886","PF",7.5
"28887","PF",7.5
"28888","PF",7.5
"28889","PF",7.5
"28890","PF",8
"28891","PF",7.5
"28892","PF",7.5
"28893","PF",7
"28894","PF",7
"28895","PF",7.5
"28896","PF",8
"28897","PF",8
"28898","PE",9.5
"28899","PE",10
"28900","PE",10
"28901","PE",10
"28902","PE",10
"28903","DS",24.5
"28904","PP",9.5
"28905","PP",11
"28906","PP",10.5
"28907","PP",10.5
"28908","PP",10
"28909","PP",12.5
"28910","PP",7.5
"28911","PP",8
"28912","PP",10.5
"28913","PP",11
"28914","PP",10.5
"28915","PP",12
"28916","PP",11
"28917","PP",10.5
"28918","PP",10.5
"28919","PP",10.5
"28920","PP",10.5
"28921","PP",11.5
"28922","PP",10
"28923","PP",10.5
"28924","PP",11
"28925","PP",11
"28926","PP",11
"28927","PP",11.5
"28928","PP",10.5
"28929","PP",12
"28930","PP",11
"28931","PP",11
"28932","PP",10.5
"28933","PP",10.5
"28934","PP",11
"28935","PP",11
"28936","PP",10.5
"28937","PP",11.5
"28938","PP",10.5
"28939","PP",12
"28940","PP",11
"28941","PP",11.5
"28942","PP",10
"28943","PP",11
"28944","PP",12
"28945","PP",10.5
"28946","PP",10.5
"28947","PP",11
"28948","PP",10.5
"28949","PP",11
"28950","PP",10.5
"28951","PP",10.5
"28952","PP",12
"28953","PP",10.5
"28954","PP",10.5
"28955","PP",10.5
"28956","PP",12
"28957","PP",11.5
"28958","PP",12
"28959","PP",10.5
"28960","PP",12.5
"28961","PP",11
"28962","PP",11
"28963","PP",11.5
"28964","PP",11.5
"28965","PP",11
"28966","PP",10.5
"28967","PP",10.5
"28968","PP",10.5
"28969","PP",11
"28970","PP",11
"28971","PP",12
"28972","PP",12.5
"28973","PP",11.5
"28974","PP",11.5
"28975","PP",10
"28976","PP",11.5
"28977","PP",11
"28978","PP",11
"28979","PP",11.5
"28980","PP",12
"28981","PP",11.5
"28982","PP",11
"28983","PP",11
"28984","PP",11
"28985","PP",11
"28986","PP",11
"28987","PP",11
"28988","PP",11
"28989","PP",11.5
"28990","PP",11
"28991","PP",11
"28992","PP",10.5
"28993","PP",11
"28994","PP",12
"28995","PP",11
"28996","PP",10.5
"28997","PP",11
"28998","PP",10
"28999","PP",9.5
"29000","PP",11
"29001","PP",11
"29002","PP",11
"29003","PP",11
"29004","PP",11.5
"29005","PP",10
"29006","PP",10.5
"29007","PP",12
"29008","PP",10.5
"29009","PP",10.5
"29010","PP",10.5
"29011","PP",11
"29012","PP",10.5
"29013","PP",10.5
"29014","PP",11
"29015","PP",11
"29016","PP",11.5
"29017","PP",11
"29018","PP",11
"29019","PP",10.5
"29020","PP",10
"29021","PP",10
"29022","PP",11
"29023","PP",11.5
"29024","PP",9.5
"29025","PP",10
"29026","PP",10.5
"29027","SH",14
"29028","SH",13.5
"29029","SH",12.5
"29030","SH",13.5
"29031","SH",14
"29032","SH",13
"29033","SH",13.5
"29034","SH",13
"29035","SH",13
"29036","SH",14.5
"29037","SH",15
"29038","SH",15.5
"29039","SH",13.5
"29040","SH",16
"29041","SH",14.5
"29042","SH",15.5
"29043","SH",15.5
"29044","SH",14
"29045","SH",13.5
"29046","OT",10
"29047","OT",10
"29048","OT",6.5
"29049","OT",9
"29050","OT",10.5
"29051","OT",10
"29052","OT",10.5
"29053","OT",10
"29054","OT",9.5
"29055","OT",10
"29056","OT",10
"29057","OT",10
"29058","OT",11
"29059","OT",9.5
"29060","OT",9.5
"29061","OT",10.5
"29062","OT",11
"29063","OT",10.5
"29064","OT",10.5
"29065","OT",11
"29066","OT",10
"29067","OT",10
"29068","OT",11
"29069","OT",9.5
"29070","OT",10.5
"29071","OT",10
"29072","OT",10.5
"29073","OT",10
"29074","OT",9.5
"29075","OT",10
"29076","OT",10
"29077","OT",10.5
"29078","OT",10.5
"29079","OT",10.5
"29080","OT",10
"29081","OT",11
"29082","OT",11
"29083","OT",10.5
"29084","OT",10
"29085","OT",11
"29086","OT",10.5
"29087","OT",10
"29088","OT",9
"29089","OT",10.5
"29090","OT",11
"29091","OT",10.5
"29092","OT",10
"29093","OT",10
"29094","OT",10
"29095","OT",9.5
"29096","OT",9.5
"29097","OT",9.5
"29098","OT",10.5
"29099","OT",10
"29100","OT",9.5
"29101","OT",9.5
"29102","OT",10
"29103","OT",9.5
"29104","OT",9.5
"29105","OT",10
"29106","OT",10
"29107","OT",13
"29108","OT",10
"29109","OT",10.5
"29110","OX",9.5
"29111","OX",6.5
"29112","OL",9.5
"29113","OL",10
"29114","OL",10.5
"29115","OL",10
"29116","OL",11
"29117","OL",11
"29118","OL",10
"29119","OL",9
"29120","OL",11
"29121","OL",10.5
"29122","OL",10.5
"29123","OL",10
"29124","RM",8.5
"29125","RM",7
"29126","RM",8.5
"29127","RM",8.5
"29128","RM",8
"29129","RM",7
"29130","RM",8
"29131","RM",8.5
"29132","RM",8
"29133","RM",9
"29134","RM",8.5
"29135","RM",8.5
"29136","RM",7.5
"29137","RM",8
"29138","RM",7.5
"29139","RM",7.5
"29140","RM",7.5
"29141","RM",8
"29142","RM",7.5
"29143","RM",8.5
"29144","RM",7.5
"29145","RM",8
"29146","RM",7.5
"29147","RM",7.5
"29148","RM",7.5
"29149","RM",8
"29150","RM",8.5
"29151","RM",8.5
"29152","RM",8
"29153","RM",8
"29154","RM",7.5
"29155","RM",8
"29156","RM",8
"29157","RM",8
"29158","RM",8
"29159","RM",8
"29160","RM",8
"29161","RM",8
"29162","RM",9
"29163","RM",5.5
"29164","RM",7.5
"29165","RM",8
"29166","RM",8
"29167","RM",8
"29168","RM",7.5
"29169","RM",8.5
"29170","RM",8
"29171","RM",8.5
"29172","RM",8.5
"29173","RM",8.5
"29174","RM",8
"29175","RM",5.5
"29176","RM",8
"29177","RM",7.5
"29178","RM",7.5
"29179","RM",6
"29180","RM",7.5
"29181","RM",8.5
"29182","RM",7
"29183","RM",7
"29184","RM",8.5
"29185","RM",7
"29186","RM",8.5
"29187","RM",7
"29188","RM",8
"29189","RM",9
"29190","RM",8
"29191","RM",8
"29192","RM",7.5
"29193","RM",8.5
"29194","RM",8
"29195","RM",8.5
"29196","RM",8
"29197","RM",7.5
"29198","RM",8
"29199","RM",8.5
"29200","RM",8
"29201","RM",8.5
"29202","RM",8.5
"29203","RM",8
"29204","RM",8.5
"29205","RM",8.5
"29206","RM",9.5
"29207","RM",7.5
"29208","RM",8
"29209","RM",8.5
"29210","RM",8.5
"29211","RM",8.5
"29212","RM",8.5
"29213","RM",8.5
"29214","RM",8.5
"29215","RM",8.5
"29216","RM",8.5
"29217","RM",8.5
"29218","RM",9
"29219","RM",8.5
"29220","RM",8.5
"29221","RM",8.5
"29222","RM",8.5
"29223","RM",8
"29224","RM",8
"29225","RM",8
"29226","RM",8.5
"29227","RM",8.5
"29228","RM",8.5
"29229","RM",8
"29230","RM",8.5
"29231","RM",8.5
"29232","RM",8
"29233","RM",8.5
"29234","RM",8
"29235","RM",7.5
"29236","RM",8.5
"29237","RM",7
"29238","RM",8.5
"29239","RM",8
"29240","RM",8.5
"29241","RM",8.5
"29242","RM",8.5
"29243","RM",8.5
"29244","RM",9
"29245","RM",8.5
"29246","RM",8.5
"29247","RM",8.5
"29248","RM",8.5
"29249","RM",8
"29250","RM",8
"29251","RM",8.5
"29252","RM",7
"29253","RM",8
"29254","RM",7.5
"29255","RM",8
"29256","RM",8
"29257","RM",8.5
"29258","RM",8
"29259","RM",8
"29260","RM",8
"29261","RM",8.5
"29262","RM",9
"29263","RM",8
"29264","RM",8
"29265","RM",8.5
"29266","RM",8
"29267","RM",8.5
"29268","RM",8
"29269","RM",8
"29270","RM",8
"29271","RM",7
"29272","RM",8
"29273","RM",7.5
"29274","RM",8.5
"29275","RM",7
"29276","RM",7
"29277","RM",7.5
"29278","RM",8.5
"29279","RM",8.5
"29280","RM",8.5
"29281","RM",8
"29282","RM",8
"29283","RM",8.5
"29284","RM",8.5
"29285","RM",8.5
"29286","RM",8.5
"29287","RM",8
"29288","RM",6.5
"29289","RM",8
"29290","RM",8.5
"29291","RM",9
"29292","RM",8.5
"29293","RM",9
"29294","RM",8.5
"29295","RM",9
"29296","RM",8.5
"29297","RM",8.5
"29298","RM",8.5
"29299","RM",8
"29300","RM",8.5
"29301","RM",8.5
"29302","RM",8.5
"29303","RM",8
"29304","RM",9
"29305","RM",8
"29306","RM",8.5
"29307","PM",10.5
"29308","PM",10.5
"29309","PM",10.5
"29310","PM",10.5
"29311","PM",10.5
"29312","PM",10.5
"29313","PM",10
"29314","PM",9.5
"29315","PM",9.5
"29316","PM",10.5
"29317","PM",9.5
"29318","PM",10.5
"29319","PM",10.5
"29320","PM",8
"29321","PM",10
"29322","PM",10
"29323","PM",10.5
"29324","PM",10.5
"29325","PM",11
"29326","PM",10
"29327","PM",10
"29328","PM",11
"29329","PM",10.5
"29330","PM",10
"29331","PM",10.5
"29332","PM",10.5
"29333","PM",10
"29334","RF",9
"29335","RF",9
"29336","PH",12.5
"29337","PH",12.5
"29338","PH",12.5
"29339","PH",13
"29340","PH",12.5
"29341","PH",13
"29342","PH",13.5
"29343","PH",13.5
"29344","PH",13
"29345","BA",6.5
"29346","BA",6
"29347","BA",7
"29348","SF",19
"29349","SF",14.5
"29350","SF",14.5
"29351","SF",13
"29352","SF",13.5
"29353","SF",13
"29354","SF",12
"29355","PB",13
"29356","PB",13
"29357","PB",13
"29358","PB",12.5
"29359","PB",13
"29360","PB",14
"29361","PB",13.5
"29362","PB",13
"29363","PB",13
"29364","PB",13.5
"29365","PB",13
"29366","PB",14
"29367","PB",13.5
"29368","PB",13
"29369","PB",13.5
"29370","PB",13
"29371","PB",13
"29372","PB",14
"29373","PB",13
"29374","PB",13.5
"29375","PB",12.5
"29376","PB",13
"29377","PB",12.5
"29378","PB",13
"29379","PB",12.5
"29380","PB",13
"29381","PB",13.5
"29382","PB",13.5
"29383","PB",12.5
"29384","PB",13
"29385","PB",12.5
"29386","PB",12.5
"29387","PB",13
"29388","PB",13.5
"29389","PB",13
"29390","PB",13.5
"29391","PB",14.5
"29392","PB",13
"29393","PB",13.5
"29394","PB",12.5
"29395","PB",13
"29396","PB",13
"29397","PB",13.5
"29398","PB",13
"29399","PB",13.5
"29400","PB",12.5
"29401","PB",12.5
"29402","PB",12.5
"29403","PB",13.5
"29404","PB",14
"29405","PB",12.5
"29406","PB",13
"29407","PB",13
"29408","PB",13
"29409","PB",13
"29410","PB",13
"29411","PB",13
"29412","PB",13
"29413","PB",13
"29414","PB",12.5
"29415","PB",13
"29416","PB",13
"29417","PB",13
"29418","PB",13
"29419","PB",13
"29420","PB",13
"29421","PB",12.5
"29422","PB",13
"29423","PB",13.5
"29424","PB",13
"29425","PB",12.5
"29426","PB",13.5
"29427","PB",12.5
"29428","PB",13
"29429","PB",13
"29430","PB",13
"29431","PB",13
"29432","PB",13
"29433","PB",13
"29434","PB",13
"29435","PB",12.5
"29436","PB",13
"29437","PB",12.5
"29438","PB",13
"29439","PB",12.5
"29440","PB",12.5
"29441","PB",13
"29442","PB",13
"29443","PB",13.5
"29444","PB",13
"29445","PB",13.5
"29446","PB",13.5
"29447","PB",12.5
"29448","PB",12.5
"29449","PB",13
"29450","PB",13
"29451","PB",12.5
"29452","PB",13.5
"29453","PB",12.5
"29454","PB",13
"29455","PB",13
"29456","PB",13.5
"29457","PB",13.5
"29458","PB",13
"29459","PB",13
"29460","PB",13
"29461","PB",13
"29462","PB",13
"29463","PB",13
"29464","PB",13.5
"29465","PB",12.5
"29466","PB",13
"29467","PB",12.5
"29468","PB",13
"29469","PB",12.5
"29470","PB",13.5
"29471","PB",13
"29472","PB",12.5
"29473","PB",13
"29474","PB",11.5
"29475","PB",12
"29476","PB",13
"29477","PB",11.5
"29478","PB",12.5
"29479","PB",12.5
"29480","PB",12.5
"29481","PB",12.5
"29482","PB",13
"29483","PB",12
"29484","PB",13.5
"29485","PB",12.5
"29486","PB",12.5
"29487","PB",13
"29488","PB",13
"29489","PB",12.5
"29490","PB",13
"29491","PB",12.5
"29492","PB",13
"29493","PB",13
"29494","PB",12.5
"29495","PB",13
"29496","PB",12.5
"29497","PB",13
"29498","PB",12.5
"29499","PB",13
"29500","PB",12.5
"29501","PB",12
"29502","PB",13
"29503","PB",14
"29504","PB",13
"29505","PB",12.5
"29506","PB",12.5
"29507","PB",12.5
"29508","PB",12.5
"29509","PB",13
"29510","PB",13
"29511","PB",12.5
"29512","PB",13
"29513","PB",13
"29514","PB",13
"29515","PB",13.5
"29516","PB",13
"29517","PB",13
"29518","PB",12.5
"29519","PB",12.5
"29520","PB",13.5
"29521","PB",13
"29522","PB",13
"29523","PB",12.5
"29524","PB",12.5
"29525","PB",13.5
"29526","PB",12
"29527","PB",12.5
"29528","PB",12.5
"29529","PB",13
"29530","PB",13
"29531","PB",13
"29532","PB",13
"29533","PB",13.5
"29534","PB",12.5
"29535","PB",13.5
"29536","PB",12.5
"29537","PB",13.5
"29538","PB",13
"29539","PB",13.5
"29540","PB",12.5
"29541","PB",14
"29542","PB",13
"29543","PB",13.5
"29544","PB",12.5
"29545","PB",13
"29546","PB",13
"29547","PB",13.5
"29548","PB",13.5
"29549","PB",13
"29550","PB",14
"29551","PB",13
"29552","PB",13
"29553","PB",13.5
"29554","PB",13.5
"29555","PB",13
"29556","PB",13
"29557","PB",13
"29558","PB",13
"29559","PB",13.5
"29560","PB",13.5
"29561","PB",13.5
"29562","PB",13.5
"29563","PB",13
"29564","PB",13
"29565","PB",13.5
"29566","PB",13
"29567","PB",13
"29568","PB",13
"29569","PB",13.5
"29570","PB",13.5
"29571","PB",14
"29572","PB",12.5
"29573","PB",13
"29574","PB",13
"29575","PB",14
"29576","PB",13
"29577","PB",13
"29578","PB",13.5
"29579","PB",13.5
"29580","PB",13
"29581","PB",13
"29582","PB",13.5
"29583","PB",14
"29584","PB",12.5
"29585","PB",13
"29586","PB",13
"29587","PB",12.5
"29588","PB",13
"29589","PB",13
"29590","PB",13
"29591","PB",14
"29592","PB",13.5
"29593","PB",13.5
"29594","PB",13.5
"29595","PB",13.5
"29596","PB",13.5
"29597","PB",13
"29598","PB",12.5
"29599","PB",13
"29600","PB",13.5
"29601","PB",13
"29602","PB",13.5
"29603","PB",13.5
"29604","PB",13.5
"29605","PB",13
"29606","PB",13.5
"29607","PB",12.5
"29608","PB",13.5
"29609","PB",13
"29610","PB",13
"29611","PB",13
"29612","PB",13.5
"29613","PB",14
"29614","PB",13
"29615","PB",13
"29616","PB",13.5
"29617","PB",13.5
"29618","PB",13.5
"29619","PB",12.5
"29620","PB",13.5
"29621","PB",13.5
"29622","PB",12.5
"29623","PB",13
"29624","PB",13
"29625","PB",13.5
"29626","PB",14
"29627","PB",13.5
"29628","PB",13
"29629","PB",13.5
"29630","PB",13.5
"29631","PB",13
"29632","PB",12.5
"29633","PB",13.5
"29634","PB",13
"29635","PB",13.5
"29636","PB",12.5
"29637","PB",13
"29638","PB",13
"29639","PB",13
"29640","PB",13.5
"29641","PB",12.5
"29642","PB",13.5
"29643","PB",12.5
"29644","PB",12.5
"29645","PB",13.5
"29646","PB",13
"29647","PB",13.5
"29648","PB",12.5
"29649","PB",13
"29650","PB",13.5
"29651","PB",13
"29652","PB",13
"29653","PB",13
"29654","PB",13
"29655","PB",13.5
"29656","PB",13.5
"29657","PB",13
"29658","PB",13.5
"29659","PB",13
"29660","PB",12.5
"29661","PB",12.5
"29662","PB",13
"29663","PB",12.5
"29664","PB",13
"29665","PB",12.5
"29666","PB",13
"29667","PB",13
"29668","PB",13
"29669","PB",13.5
"29670","PB",12.5
"29671","PB",14
"29672","PB",12.5
"29673","PB",13
"29674","PB",13.5
"29675","PB",14
"29676","PB",12.5
"29677","PB",12.5
"29678","PB",13.5
"29679","PB",13
"29680","PB",12.5
"29681","PB",13
"29682","PB",13
"29683","PB",13
"29684","PB",13
"29685","PB",13
"29686","PB",13.5
"29687","PB",13.5
"29688","PB",12.5
"29689","PB",13.5
"29690","PB",12.5
"29691","PB",14
"29692","PB",13
"29693","PB",12.5
"29694","PB",13.5
"29695","PB",13
"29696","PB",13.5
"29697","PB",12.5
"29698","PB",12
"29699","PB",14
"29700","PB",13
"29701","PB",13
"29702","PB",12.5
"29703","PB",13
"29704","PB",13.5
"29705","PB",12.5
"29706","PB",13
"29707","PB",13
"29708","PB",13
"29709","PB",12.5
"29710","PB",13
"29711","PB",13
"29712","PB",13.5
"29713","PB",12.5
"29714","PB",12.5
"29715","NL",16.5
"29716","DM",17.5
"29717","DM",17
"29718","DM",17
"29719","DM",18
"29720","DM",17.5
"29721","DM",18
"29722","DM",18
"29723","DM",18
"29724","DM",18
"29725","PE",10.5
"29726","PE",10.5
"29727","PE",9.5
"29728","PE",9
"29729","PE",9
"29730","PE",10
"29731","PE",10
"29732","DS",26
"29733","DS",23.5
"29734","DS",22.5
"29735","PP",9.5
"29736","SH",15
"29737","SH",12.5
"29738","OT",10
"29739","OT",8.5
"29740","OT",9.5
"29741","OT",10
"29742","OT",10
"29743","OT",10
"29744","OT",10
"29745","OT",9.5
"29746","DO",17.5
"29747","DO",17
"29748","DO",19
"29749","OL",10
"29750","OL",10.5
"29751","OL",10
"29752","OL",10.5
"29753","OL",9.5
"29754","OL",10
"29755","OL",10.5
"29756","OL",10.5
"29757","OL",10
"29758","OL",10.5
"29759","OL",11
"29760","OL",10.5
"29761","RM",8
"29762","RM",8
"29763","RM",8.5
"29764","RM",8
"29765","RM",8.5
"29766","RM",8.5
"29767","RM",8.5
"29768","RM",8.5
"29769","RM",8.5
"29770","RM",9.5
"29771","RM",8.5
"29772","RM",8.5
"29773","RM",8
"29774","RM",8.5
"29775","RM",6
"29776","RM",6
"29777","RM",6.5
"29778","RM",8
"29779","RM",8
"29780","RM",8
"29781","RM",8.5
"29782","RM",8
"29783","RM",8.5
"29784","RM",8
"29785","RM",9
"29786","RM",8
"29787","RM",8
"29788","RM",8
"29789","RM",8.5
"29790","RM",8.5
"29791","RM",8
"29792","RM",7
"29793","RM",7.5
"29794","RM",8
"29795","RM",7.5
"29796","RM",8.5
"29797","RM",8.5
"29798","RM",8.5
"29799","RM",7.5
"29800","RM",8.5
"29801","RM",8
"29802","RM",8.5
"29803","RM",8.5
"29804","RM",8.5
"29805","RM",8.5
"29806","RM",8
"29807","RM",7.5
